caseid,weight,fin_cf,rate_econ,have_house,thi_dis,edu,race,worse_fin_cf,higher_thi_dis
5751,34466.285,3,2,1,3,3,1,0,0
5752,19879.457,2,1,3,2,4,1,1,1
5753,16302.766,1,1,1,5,4,1,1,0
5754,42359.523,2,3,1,3,3,5,1,0
5755,13289.896,2,1,2,3,4,1,1,0
5756,25936.729,3,2,1,3,1,1,0,0
5757,20524.117,3,1,2,2,4,2,0,1
5758,19493.889,3,2,1,3,4,1,0,0
5759,5241.9326,4,3,3,2,3,5,0,1
5760,18516.393,3,3,1,5,3,3,0,0
5761,18657.678,2,2,3,2,2,1,1,1
5762,9969.6221,1,1,2,2,3,1,1,1
5763,20955.348,3,1,2,3,2,5,0,0
5764,18393.447,2,1,3,3,3,1,1,0
5765,18657.678,2,3,3,3,2,1,1,0
5766,20029.559,2,1,2,2,3,1,1,1
5767,13578.493,4,2,1,1,4,1,0,1
5768,16146.287,3,2,2,3,2,1,0,0
5769,13992.727,2,1,2,3,3,1,1,0
5770,42114.625,4,2,4,3,2,1,0,0
5771,18038.762,4,2,3,2,3,1,0,1
5772,16832.18,2,1,3,3,1,5,1,0
5773,17286.48,3,3,3,3,3,1,0,0
5774,14169.606,4,2,3,2,4,1,0,1
5775,12113.604,2,1,1,1,3,1,1,1
5776,12277.376,3,3,1,2,3,1,0,1
5777,28854.676,2,2,3,4,3,1,1,0
5778,20154.773,1,1,2,3,1,1,1,0
5779,28220.641,2,2,1,3,4,1,1,0
5780,9519.6475,2,1,1,2,3,5,1,1
5781,20328.469,2,1,4,3,3,3,1,0
5782,19612.475,1,1,1,3,3,1,1,0
5783,33363.645,5,3,1,1,2,2,0,1
5784,12874.83,1,1,2,3,4,4,1,0
5785,39454.273,2,2,3,4,2,3,1,0
5786,14565.413,4,1,3,2,3,1,0,1
5787,28343.125,3,2,2,3,2,2,0,0
5788,20524.117,3,3,1,3,4,2,0,0
5789,24740.242,1,1,3,3,2,1,1,0
5790,13849.545,1,1,1,3,4,1,1,0
5791,24542.85,2,1,3,1,3,2,1,1
5792,13294.827,3,2,1,3,3,1,0,0
5793,21618.793,5,3,4,2,3,2,0,1
5794,18798.051,1,1,1,3,3,3,1,0
5795,13009.226,2,3,2,3,4,1,1,0
5796,15202.416,4,3,3,3,4,2,0,0
5797,17027.471,4,2,1,3,3,1,0,0
5798,28993.613,3,3,1,3,4,1,0,0
5799,20089.383,2,1,2,3,3,1,1,0
5800,23922.152,2,2,3,2,4,2,1,1
5801,25906.963,3,2,2,3,3,1,0,0
5802,19284.402,2,1,1,2,2,1,1,1
5803,22608.561,3,1,1,3,2,1,0,0
5804,17001.771,2,2,3,2,4,3,1,1
5805,4941.5669,3,2,2,2,4,5,0,1
5806,17215.234,3,2,2,3,2,1,0,0
5807,17385.971,2,2,1,3,3,3,1,0
5808,22986.965,3,3,3,3,4,1,0,0
5809,15978.559,3,3,1,3,4,3,0,0
5810,19797.76,3,1,1,1,3,1,0,1
5811,24357.133,3,2,2,3,3,1,0,0
5812,19892.941,4,2,1,3,4,1,0,0
5813,21836.814,3,2,4,1,2,2,0,1
5814,15644.491,3,2,2,3,4,1,0,0
5815,11036.157,2,2,2,2,4,1,1,1
5816,48298.535,2,3,1,2,4,4,1,1
5817,16814.793,3,2,3,2,4,1,0,1
5818,25873.75,2,1,3,3,4,2,1,0
5819,12933.652,2,2,3,2,3,1,1,1
5820,23602.889,3,2,2,3,2,1,0,0
5821,24048.857,2,1,4,2,3,1,1,1
5822,15353.288,3,3,1,3,4,2,0,0
5823,15725.565,2,2,2,1,4,1,1,1
5824,26253.945,2,1,3,3,3,2,1,0
5825,22781.635,4,2,1,2,4,1,0,1
5826,45039.695,5,1,3,5,1,2,0,0
5827,18403.121,3,2,3,3,4,1,0,0
5828,19362.598,3,3,1,3,4,4,0,0
5829,14447.06,3,3,2,3,3,1,0,0
5830,22986.965,2,1,1,3,4,1,1,0
5831,23922.635,4,3,3,3,4,1,0,0
5832,20850.799,4,2,1,2,4,1,0,1
5833,42627.695,2,2,2,2,2,3,1,1
5834,51693.668,3,1,1,3,2,3,0,0
5835,18964.344,4,2,1,2,4,1,0,1
5836,25462.945,2,1,4,1,3,3,1,1
5837,30058.805,4,3,1,3,4,4,0,0
5838,16168.614,4,1,2,3,4,1,0,0
5839,19437.889,1,1,1,3,2,1,1,0
5840,23188.197,3,2,2,3,2,1,0,0
5841,80342.883,1,1,2,1,1,4,1,1
5842,29640.113,2,2,4,2,2,3,1,1
5843,47944.426,3,2,1,1,1,1,0,1
5844,29519.213,4,2,3,1,2,3,0,1
5845,25068.967,2,1,3,3,2,1,1,0
5846,18880.35,2,1,2,1,3,1,1,1
5847,8937.0576,2,2,1,3,4,3,1,0
5848,30357.113,4,2,1,1,4,4,0,1
5849,16311.905,3,1,1,3,4,2,0,0
5850,27547.924,2,3,1,3,3,3,1,0
5851,30098.656,1,1,2,3,1,1,1,0
5852,22519.93,3,2,1,3,3,1,0,0
5853,43781.227,1,2,1,3,3,1,1,0
5854,29899.188,2,2,3,3,2,3,1,0
5855,64225.488,3,3,4,3,1,2,0,0
5856,18732.605,2,2,1,3,4,1,1,0
5857,12629.784,1,3,3,3,3,1,1,0
5858,24683.383,4,3,2,4,2,2,0,0
5859,22986.965,2,2,1,2,4,1,1,1
5860,52278.43,2,1,3,1,2,1,1,1
5861,24234.76,3,1,2,2,1,1,0,1
5862,43948.105,3,2,2,3,2,2,0,0
5863,28158.686,3,2,1,1,3,1,0,1
5864,35298.215,4,2,3,3,4,1,0,0
5865,27797.801,3,2,4,1,4,1,0,1
5866,13868.894,1,1,1,1,4,3,1,1
5867,20248.33,2,2,1,3,1,1,1,0
5868,88732.648,3,2,1,2,2,3,0,1
5869,18415.605,3,2,1,3,4,1,0,0
5870,35651.031,1,1,3,1,1,3,1,1
5871,27029.428,2,1,3,1,3,1,1,1
5872,45371.926,3,1,1,3,2,2,0,0
5873,42329.082,3,2,3,1,1,2,0,1
5874,13577.597,3,2,2,3,3,1,0,0
5875,25978.104,2,1,3,3,3,1,1,0
5876,16502.391,3,1,2,3,2,1,0,0
5877,41797.598,3,1,1,3,4,4,0,0
5878,19790.416,4,3,3,1,4,1,0,1
5879,21654.154,4,2,1,3,3,1,0,0
5880,26351.703,3,2,1,3,2,1,0,0
5881,15483.233,1,3,2,3,2,1,1,0
5882,15882.463,3,3,1,1,4,1,0,1
5883,17534.809,4,2,3,3,2,1,0,0
5884,33920.031,3,3,3,2,2,3,0,1
5885,44505.68,4,3,4,3,1,3,0,0
5886,32891.254,4,2,1,3,2,2,0,0
5887,4774.7632,1,1,3,4,4,5,1,0
5888,15093.955,2,2,4,2,2,1,1,1
5889,15383.158,3,1,2,3,3,3,0,0
5890,13183.911,2,2,1,3,4,3,1,0
5891,26233.482,3,2,3,3,4,4,0,0
5892,26467.59,2,3,1,3,4,2,1,0
5893,16443.502,3,4,3,1,2,5,0,1
5894,28530.139,3,3,1,3,4,4,0,0
5895,27081.77,2,1,3,3,3,1,1,0
5896,25022.105,4,1,1,3,3,1,0,0
5897,16899.523,3,2,1,2,4,1,0,1
5898,15715.825,3,3,3,3,3,2,0,0
5899,13374.158,1,2,1,3,3,1,1,0
5900,25301.729,3,2,1,3,2,2,0,0
5901,23284.855,3,2,1,1,4,1,0,1
5902,49703.914,3,2,3,3,1,2,0,0
5903,18596.275,3,2,2,3,2,1,0,0
5904,18340.219,2,1,1,3,2,5,1,0
5905,87451.727,5,3,1,1,1,3,0,1
5906,14140.936,3,2,2,2,4,1,0,1
5907,13150.606,3,3,2,3,3,1,0,0
5908,13289.896,3,3,1,3,4,1,0,0
5909,38756.684,3,2,2,2,2,3,0,1
5910,27813.557,2,2,1,5,3,3,1,0
5911,26076.629,4,2,1,2,4,1,0,1
5912,18393.447,2,1,1,1,3,1,1,1
5913,16302.766,3,1,1,3,4,1,0,0
5914,14555.513,4,1,3,3,2,1,0,0
5915,15321.62,3,3,1,3,4,1,0,0
5916,30236.76,3,2,1,5,4,3,0,0
5917,12868.103,4,2,3,2,4,1,0,1
5918,20220.949,3,3,1,2,4,1,0,1
5919,19790.416,3,2,3,3,4,1,0,0
5920,24619.387,3,3,4,3,2,1,0,0
5921,18596.275,3,2,2,2,2,1,0,1
5922,88732.648,5,3,2,3,2,4,0,0
5923,21486.797,3,2,3,3,1,2,0,0
5924,19501.123,3,2,2,3,3,1,0,0
5925,12761.303,5,2,3,2,4,1,0,1
5926,20623.807,2,1,1,3,4,1,1,0
5927,21876.793,3,1,4,2,3,1,0,1
5928,26772.859,2,2,4,3,1,1,1,0
5929,19497.338,4,2,1,3,4,3,0,0
5930,13992.727,3,2,2,3,3,1,0,0
5931,13859.721,2,1,1,3,4,3,1,0
5932,12328.082,3,1,3,1,3,3,0,1
5933,16383.18,3,1,1,3,4,1,0,0
5934,17011.762,3,2,1,2,3,1,0,1
5935,19771.889,3,2,1,3,2,1,0,0
5936,14001.978,1,1,2,3,4,1,1,0
5937,35648.523,3,1,4,3,4,1,0,0
5938,15978.559,3,2,1,3,4,3,0,0
5939,16239.727,3,2,1,3,3,3,0,0
5940,41312.504,2,1,3,3,2,3,1,0
5941,13849.545,3,3,2,3,4,1,0,0
5942,13577.597,1,1,1,2,3,1,1,1
5943,36123.895,1,1,1,3,3,1,1,0
5944,41171.328,2,1,1,1,4,4,1,1
5945,21065.541,3,1,2,2,3,1,0,1
5946,21304.402,2,2,2,3,4,1,1,0
5947,22269.068,3,2,3,3,4,1,0,0
5948,20043.893,3,2,1,3,3,3,0,0
5949,39244.422,3,3,1,5,2,3,0,0
5950,24770.779,3,3,1,2,3,1,0,1
5951,47163.496,2,2,3,1,1,3,1,1
5953,36123.895,3,2,4,2,3,1,0,1
5954,21057.727,3,1,1,3,4,1,0,0
5955,15346.347,2,2,1,2,4,1,1,1
5956,28383.135,4,1,3,3,2,1,0,0
5957,22087.861,3,3,1,3,4,4,0,0
5958,29169.791,3,1,3,1,2,2,0,1
5959,10737.633,2,1,3,3,4,3,1,0
5960,19435.588,1,1,1,3,1,1,1,0
5962,28993.613,2,2,1,2,4,1,1,1
5963,20271.152,3,2,2,3,2,1,0,0
5964,30058.805,3,2,1,3,4,4,0,0
5965,16524.17,1,1,1,3,3,1,1,0
5966,11703.031,2,2,1,3,4,1,1,0
5967,18746.375,3,2,2,2,2,1,0,1
5968,13763.813,3,2,1,3,4,1,0,0
5969,17477.102,3,2,1,2,2,1,0,1
5970,16105.293,1,2,2,2,2,5,1,1
5971,13289.896,3,2,1,3,4,1,0,0
5972,21486.047,3,1,1,3,3,1,0,0
5973,19288.92,2,1,1,3,4,2,1,0
5974,11182.794,2,1,1,2,4,1,1,1
5975,35176.285,4,1,1,3,3,3,0,0
5976,27093.678,4,2,3,2,4,3,0,1
5977,14140.936,2,1,2,3,4,1,1,0
5978,27325.855,3,1,1,3,3,1,0,0
5979,18357.672,2,1,1,2,3,2,1,1
5980,42114.625,3,1,4,3,2,1,0,0
5981,19790.416,3,3,1,2,4,1,0,1
5982,15270.056,1,1,4,3,2,5,1,0
5983,43958.02,2,2,2,3,2,3,1,0
5984,79294.453,3,3,4,3,2,3,0,0
5985,13183.911,1,1,1,5,4,3,1,0
5986,23415.443,2,1,4,3,3,1,1,0
5987,33920.031,2,1,1,2,2,3,1,1
5988,19777.471,3,2,3,2,4,3,0,1
5989,16860.326,3,1,2,3,2,1,0,0
5990,15383.158,3,3,1,3,3,3,0,0
5991,4107.5669,2,1,3,3,3,5,1,0
5992,13090.769,3,2,1,3,4,1,0,0
5993,21722.529,3,1,1,2,3,1,0,1
5994,21059.666,2,1,1,5,3,1,1,0
5995,10965.274,3,2,2,3,4,2,0,0
5996,21579.211,3,2,2,3,4,1,0,0
5997,14261.477,5,4,1,4,4,2,0,0
5998,13855.225,3,2,3,1,3,1,0,1
5999,20699.957,3,1,1,3,2,1,0,0
6000,26114.258,5,2,3,2,1,2,0,1
6001,24620.109,3,2,3,3,2,1,0,0
6002,46506.543,4,2,3,1,3,4,0,1
6003,26726.654,2,2,3,2,3,1,1,1
6004,25402.723,2,1,1,2,3,1,1,1
6005,14496.408,2,1,2,3,4,3,1,0
6006,23602.889,1,1,4,3,2,1,1,0
6007,18693.836,3,1,1,3,3,1,0,0
6008,20308.889,1,1,1,3,3,1,1,0
6009,17077.814,1,1,3,3,4,1,1,0
6010,12517.644,2,2,1,2,4,1,1,1
6011,27325.855,4,2,1,1,3,1,0,1
6012,13090.769,2,1,1,3,4,1,1,0
6013,28104.223,3,1,3,3,2,1,0,0
6014,25590.492,3,3,1,3,4,1,0,0
6015,23399.57,2,2,3,2,3,1,1,1
6016,22986.965,5,3,4,3,4,1,0,0
6017,11250.564,2,2,1,3,4,1,1,0
6018,33503.098,5,1,1,3,4,1,0,0
6019,23056.043,3,1,1,2,4,1,0,1
6020,20850.799,3,1,2,3,4,1,0,0
6021,15550.253,4,1,1,3,4,1,0,0
6022,17182.928,1,2,3,3,3,3,1,0
6023,33503.098,4,3,3,2,4,1,0,1
6024,4356.4849,3,3,2,3,4,5,0,0
6025,30850.266,4,2,1,3,4,1,0,0
6026,13090.769,1,1,1,3,4,1,1,0
6027,10303.332,4,2,1,1,4,3,0,1
6028,18432.143,3,2,1,3,3,1,0,0
6029,16844.592,2,2,1,3,3,1,1,0
6030,26472.455,2,1,4,1,3,1,1,1
6031,29169.791,3,2,3,1,2,2,0,1
6032,20956.234,3,2,3,3,1,1,0,0
6033,32668.75,4,2,1,3,3,1,0,0
6034,14764.854,3,2,3,3,3,3,0,0
6035,26382.053,3,1,3,3,3,2,0,0
6036,13577.597,2,2,3,1,3,1,1,1
6037,13289.896,3,2,1,3,4,1,0,0
6038,33835.277,4,2,1,2,2,2,0,1
6039,23687.555,4,2,3,1,4,1,0,1
6040,24539.232,2,1,1,3,4,1,1,0
6041,13095.626,4,2,2,1,3,1,0,1
6042,27277.219,3,1,1,2,3,3,0,1
6043,24501.496,3,1,3,4,1,1,0,0
6044,20136.672,2,3,3,3,4,2,1,0
6045,21917.764,3,3,3,3,2,1,0,0
6046,41603.926,1,1,4,3,1,1,1,0
6047,32861.227,2,1,1,3,3,1,1,0
6048,35768.918,3,3,2,3,3,1,0,0
6049,25524.145,3,2,3,1,3,2,0,1
6050,19790.416,2,3,3,2,4,1,1,1
6051,19582.994,3,1,1,3,3,1,0,0
6052,40295.148,3,2,4,2,3,3,0,1
6053,18213.076,3,1,1,3,2,1,0,0
6054,27643.41,3,2,3,2,4,1,0,1
6055,28343.125,3,1,2,2,2,2,0,1
6056,27084.092,3,3,2,3,2,2,0,0
6057,29713.078,2,1,1,3,3,1,1,0
6058,17127.887,3,3,1,3,4,4,0,0
6059,23222.537,3,1,4,3,2,2,0,0
6060,35648.523,3,1,3,3,4,1,0,0
6061,19917.973,3,2,1,2,4,1,0,1
6062,20831.213,3,1,2,3,3,1,0,0
6063,25979.756,2,2,1,2,4,1,1,1
6064,19790.416,3,2,1,3,4,1,0,0
6065,16168.614,3,3,1,3,4,1,0,0
6066,13992.727,2,1,1,3,3,1,1,0
6067,16006.381,1,1,3,1,2,1,1,1
6068,26549.547,3,1,4,4,3,3,0,0
6069,14160.692,3,2,4,1,4,3,0,1
6070,21072.471,3,3,1,3,4,1,0,0
6071,13420.152,3,3,3,3,3,2,0,0
6072,16168.335,1,2,3,1,4,1,1,1
6073,18755.857,4,1,1,3,2,1,0,0
6075,16168.614,3,3,3,2,4,1,0,1
6076,32045.674,3,2,4,3,3,1,0,0
6077,34889.07,4,3,3,5,2,2,0,0
6078,28340.471,1,1,1,3,2,1,1,0
6079,26364.736,1,1,3,2,2,1,1,1
6080,19712.664,4,1,2,3,2,1,0,0
6081,30186.432,4,2,2,1,2,1,0,1
6082,8569.6221,1,3,1,3,4,1,1,0
6083,22239.258,3,3,3,1,3,3,0,1
6084,23631.793,2,2,3,3,3,1,1,0
6085,23808.172,2,1,1,3,3,1,1,0
6086,20250.246,3,1,3,3,2,1,0,0
6087,41797.598,4,2,3,2,4,4,0,1
6088,31856.865,4,2,1,3,4,3,0,0
6089,21057.727,4,1,1,1,4,1,0,1
6090,21057.727,2,1,1,2,4,1,1,1
6091,13308.463,5,3,3,2,4,3,0,1
6092,13106.093,3,2,3,1,4,4,0,1
6093,15321.62,3,1,1,3,4,1,0,0
6094,12277.376,2,2,3,3,3,1,1,0
6095,23631.793,1,2,3,2,3,1,1,1
6096,30062.047,3,3,2,3,3,2,0,0
6097,41171.328,3,3,1,3,4,4,0,0
6098,74172.398,3,2,2,3,1,3,0,0
6099,14602.334,2,1,1,3,4,3,1,0
6100,4774.7632,3,3,3,3,4,5,0,0
6101,21982.588,2,2,4,3,3,1,1,0
6102,30054.15,3,2,1,2,3,2,0,1
6103,20174.898,3,1,2,3,4,1,0,0
6104,14140.936,2,2,2,3,4,1,1,0
6105,25821.461,2,2,2,3,2,1,1,0
6106,5506.2769,3,2,1,3,4,5,0,0
6107,23922.635,2,2,1,1,4,1,1,1
6108,8349.6504,3,2,2,3,4,1,0,0
6109,25186.725,3,2,3,3,3,3,0,0
6110,8223.8281,2,2,3,2,4,3,1,1
6111,28939.457,3,3,3,3,2,2,0,0
6112,9598.5527,3,3,4,3,4,5,0,0
6113,19697.461,4,2,1,3,4,1,0,0
6114,29378.852,2,2,2,3,4,1,1,0
6115,15987.947,3,2,1,3,3,1,0,0
6116,13471.476,1,1,2,3,3,1,1,0
6117,17272.078,3,3,3,3,2,1,0,0
6118,5138.0313,1,1,1,3,3,5,1,0
6119,29099.172,3,1,3,3,1,1,0,0
6120,22209.566,2,1,4,3,3,1,1,0
6121,20110.518,1,2,1,3,4,1,1,0
6122,42863.105,3,1,4,2,4,4,0,1
6123,30027.795,5,2,4,2,4,1,0,1
6124,27797.801,4,2,3,2,4,1,0,1
6125,16502.391,2,1,2,3,2,1,1,0
6126,10509.691,2,1,3,3,3,1,1,0
6127,23631.793,1,1,3,2,3,1,1,1
6128,22877.555,3,3,2,3,3,3,0,0
6129,37230.137,3,2,4,2,1,1,0,1
6130,24347.811,2,2,1,1,3,1,1,1
6131,36643.598,3,2,1,2,3,2,0,1
6132,19172.324,3,2,3,2,4,1,0,1
6133,14122.853,2,1,2,3,2,5,1,0
6134,28993.613,5,2,1,1,4,1,0,1
6135,21279.854,2,2,3,3,4,1,1,0
6136,28993.613,3,2,1,2,4,1,0,1
6137,19677.145,4,1,3,3,4,1,0,0
6138,15155.91,5,2,3,2,4,1,0,1
6139,14681.59,3,3,3,3,3,2,0,0
6140,13967.336,3,2,1,3,2,1,0,0
6141,23056.043,3,3,3,1,4,1,0,1
6142,34741.41,5,2,4,1,2,2,0,1
6143,15161.036,2,1,1,1,3,1,1,1
6144,25291.949,2,2,4,3,3,1,1,0
6145,24739.068,3,2,1,3,3,1,0,0
6146,16168.335,2,2,3,3,4,1,1,0
6147,14565.413,1,1,3,2,3,1,1,1
6148,25296.52,1,1,3,3,3,1,1,0
6149,20699.957,2,1,1,3,2,1,1,0
6150,33584.078,3,2,4,2,3,3,0,1
6151,23502.295,3,2,1,2,4,4,0,1
6152,19419.75,4,3,2,3,3,1,0,0
6153,51693.668,3,1,2,2,2,3,0,1
6154,34513.113,1,1,3,2,2,3,1,1
6155,23922.635,3,2,1,2,4,1,0,1
6156,19636.443,5,2,4,3,4,2,0,0
6157,14001.978,3,1,2,3,4,1,0,0
6158,16328.746,3,3,3,3,4,2,0,0
6159,13577.597,3,3,1,1,3,1,0,1
6160,16524.17,3,2,3,4,3,1,0,0
6161,20481.783,2,2,1,2,4,1,1,1
6162,21631.371,3,4,1,1,3,3,0,1
6163,33697.531,2,2,3,3,4,2,1,0
6164,19879.457,4,2,3,3,4,1,0,0
6165,15972.752,2,1,1,3,3,1,1,0
6166,23443.414,2,2,1,2,2,1,1,1
6167,21960.609,3,3,2,1,4,3,0,1
6168,22504.453,3,2,1,3,4,3,0,0
6169,32228.24,3,2,3,3,2,3,0,0
6170,26222.195,2,1,1,1,1,1,1,1
6171,27614.344,4,2,3,3,4,2,0,0
6172,17734.896,3,1,1,2,3,3,0,1
6173,16098.93,1,3,2,3,2,1,1,0
6174,16328.746,3,1,4,3,4,2,0,0
6175,18833.018,2,2,1,3,4,5,1,0
6176,15644.491,3,3,1,3,4,1,0,0
6177,22737.604,4,1,1,3,4,1,0,0
6178,3666.6387,1,1,1,3,4,5,1,0
6179,18415.605,3,2,1,2,4,1,0,1
6180,28530.139,3,2,2,2,4,4,0,1
6181,17796.977,3,2,3,3,4,1,0,0
6182,72616.633,3,2,1,2,2,4,0,1
6183,13009.226,2,2,1,3,4,1,1,0
6184,31302.146,1,1,1,1,1,1,1,1
6185,20450.977,4,2,3,3,3,1,0,0
6186,13374.158,3,2,2,3,3,1,0,0
6187,17724.926,2,1,4,3,1,5,1,0
6188,44505.68,2,2,4,3,1,3,1,0
6189,19810.787,3,1,4,3,3,3,0,0
6190,25022.105,3,2,1,2,3,1,0,1
6191,29732.723,3,2,4,3,4,1,0,0
6192,24871.957,3,2,1,2,2,2,0,1
6193,21425.16,4,2,4,3,2,5,0,0
6194,12517.644,4,1,2,4,4,1,0,0
6195,18735.49,2,1,2,3,2,1,1,0
6196,16976.58,3,2,1,1,3,2,0,1
6197,21612.271,2,2,2,3,2,1,1,0
6198,21515.83,2,3,1,3,4,1,1,0
6199,35298.215,5,2,3,1,4,1,0,1
6200,14004.468,2,2,1,2,4,1,1,1
6201,13471.476,2,1,1,3,3,1,1,0
6202,17164.393,4,2,1,3,2,5,0,0
6203,22181.646,3,1,3,3,2,1,0,0
6204,21057.727,4,3,3,2,4,1,0,1
6205,23966.117,4,1,1,5,2,5,0,0
6206,17011.762,3,2,1,3,3,1,0,0
6207,21883.508,3,1,3,3,4,1,0,0
6208,10151.149,4,3,1,3,4,1,0,0
6209,18415.605,2,1,1,3,4,1,1,0
6210,3666.6387,4,2,3,3,4,5,0,0
6211,12354.086,2,2,3,2,4,4,1,1
6212,9045.8359,3,2,3,2,3,5,0,1
6213,19454.178,2,2,3,3,2,1,1,0
6214,25890.014,4,2,1,4,3,3,0,0
6215,27371.768,3,2,3,2,4,1,0,1
6216,13205.773,2,1,3,3,3,1,1,0
6217,21862.832,3,2,3,2,3,2,0,1
6218,21612.271,3,2,3,3,2,1,0,0
6219,10963.122,3,2,1,1,4,3,0,1
6220,16302.766,3,2,1,3,4,1,0,0
6221,18881.338,3,2,3,3,4,1,0,0
6222,12517.644,3,2,1,2,4,1,0,1
6223,19284.402,5,3,1,3,2,1,0,0
6224,43185.699,3,3,2,3,2,3,0,0
6225,12882.311,3,2,1,2,4,4,0,1
6226,13150.606,2,1,1,2,3,1,1,1
6227,20322.434,3,2,1,3,4,2,0,0
6228,26076.629,3,3,1,3,4,1,0,0
6229,26139.66,2,2,2,2,3,3,1,1
6230,16168.614,3,2,3,3,4,1,0,0
6231,32297.076,3,2,3,2,2,1,0,1
6232,20496.547,3,1,2,3,2,1,0,0
6233,15280.206,3,1,2,3,2,1,0,0
6234,18618.52,2,1,2,2,3,3,1,1
6235,65242.5,3,2,3,2,2,4,0,1
6236,22476.373,3,1,2,3,2,1,0,0
6237,26883.531,3,2,2,2,4,1,0,1
6238,15092.051,3,2,1,3,4,1,0,0
6239,37620.16,1,1,3,3,2,2,1,0
6240,14305.094,3,1,3,3,3,1,0,0
6241,21057.727,5,2,1,2,4,1,0,1
6242,13575.386,1,1,1,3,2,1,1,0
6243,10857.74,3,3,2,2,4,1,0,1
6244,20089.383,2,2,1,2,3,1,1,1
6245,20731.818,3,2,3,1,4,3,0,1
6246,26467.59,5,3,1,3,4,2,0,0
6247,55476.668,3,3,3,3,2,3,0,0
6248,23540.223,2,2,1,1,4,4,1,1
6249,32538.311,3,3,4,3,3,1,0,0
6250,35410.082,3,2,4,3,2,2,0,0
6251,19437.889,2,1,1,3,2,1,1,0
6252,32437.531,3,2,3,3,3,2,0,0
6253,50493.898,2,1,3,3,2,2,1,0
6254,9028.7881,3,3,2,1,4,1,0,1
6255,21612.271,3,1,3,3,2,1,0,0
6256,18895.58,1,1,2,3,2,1,1,0
6257,20745.883,3,1,3,3,4,3,0,0
6258,23284.855,5,2,1,2,4,1,0,1
6259,18880.35,3,1,1,3,3,1,0,0
6260,40425.129,3,2,3,3,1,2,0,0
6261,24168.006,4,2,2,3,3,3,0,0
6262,17924.643,5,2,3,2,4,1,0,1
6263,23399.57,1,1,2,3,3,1,1,0
6264,13374.158,2,1,2,2,3,1,1,1
6265,22217.861,1,1,1,1,4,3,1,1
6266,23056.043,4,2,1,3,4,1,0,0
6267,4064.5996,2,1,1,2,4,5,1,1
6268,25280.377,4,1,1,3,3,2,0,0
6269,22761.08,3,3,3,2,4,1,0,1
6270,18215.834,1,2,1,2,4,1,1,1
6271,13289.896,3,2,2,2,4,1,0,1
6272,19244.602,4,1,3,5,1,1,0,0
6273,16302.766,4,1,1,3,4,1,0,0
6274,41312.504,2,1,3,2,2,3,1,1
6275,22659.063,3,2,3,3,3,3,0,0
6276,27643.41,4,2,3,1,4,1,0,1
6278,13431.195,3,2,1,3,4,1,0,0
6279,17077.814,3,3,3,2,4,1,0,1
6280,13150.606,2,1,2,3,3,1,1,0
6281,40586.664,3,1,3,1,2,3,0,1
6282,19990.818,3,1,2,3,2,1,0,0
6283,14715.715,3,2,3,1,2,1,0,1
6284,20174.898,3,2,1,3,4,1,0,0
6285,11650.325,3,1,3,3,3,1,0,0
6286,19879.457,1,1,3,1,4,1,1,1
6287,18212.701,3,2,2,3,3,1,0,0
6288,39807.289,1,1,3,3,2,1,1,0
6289,5161.2935,1,1,3,2,3,5,1,1
6290,21515.83,2,2,1,3,4,1,1,0
6291,7399.3867,2,1,3,3,3,5,1,0
6292,25698.213,4,1,3,1,3,3,0,1
6293,23451.445,4,2,2,3,3,1,0,0
6294,20301.328,3,1,3,3,3,1,0,0
6295,20051.252,3,2,1,3,2,1,0,0
6296,12390.468,3,3,2,3,4,3,0,0
6297,25022.105,2,1,3,3,3,1,1,0
6298,27512.641,3,1,4,3,1,1,0,0
6299,21579.211,3,2,1,2,4,1,0,1
6300,33830.984,1,1,1,5,3,3,1,0
6301,25291.949,4,3,2,1,3,1,0,1
6302,21603.547,2,1,3,3,4,1,1,0
6303,14543.626,3,2,3,3,3,3,0,0
6304,11881.049,3,2,1,3,4,1,0,0
6305,22181.646,2,1,3,3,2,1,1,0
6306,25681.313,4,1,1,3,3,1,0,0
6307,14305.094,3,1,3,1,3,1,0,1
6308,16302.766,5,2,1,3,4,1,0,0
6309,29526.826,3,3,1,1,4,4,0,1
6310,55599.742,3,2,1,2,3,4,0,1
6311,27797.801,4,2,3,2,4,1,0,1
6312,41797.598,2,2,1,1,4,4,1,1
6313,24108.906,3,2,1,3,3,2,0,0
6314,21049.012,3,2,3,2,4,1,0,1
6315,22727.793,3,3,1,3,4,3,0,0
6316,22209.566,2,1,1,2,3,1,1,1
6318,31950.018,2,2,3,3,2,3,1,0
6319,16146.287,2,1,3,2,2,1,1,1
6320,15346.347,3,1,1,3,4,1,0,0
6321,27889.123,3,1,1,3,2,1,0,0
6322,25325.701,3,2,1,2,3,1,0,1
6323,21876.793,1,1,3,3,3,1,1,0
6324,19362.594,3,1,1,3,4,1,0,0
6325,9415.9111,2,2,3,2,4,3,1,1
6326,14140.936,5,2,2,3,4,1,0,0
6327,21917.783,4,1,3,3,2,1,0,0
6328,18432.143,3,1,1,3,3,1,0,0
6329,59659.5,1,1,1,3,1,1,1,0
6330,18273.215,3,1,2,2,2,1,0,1
6331,10305.562,3,2,2,2,4,1,0,1
6332,20850.799,3,3,1,3,4,1,0,0
6333,11074.096,4,3,1,3,4,2,0,0
6334,18596.275,2,1,1,3,2,1,1,0
6335,19362.594,4,2,1,3,4,1,0,0
